5,50
5,49.999
5,49.9971
5,49.9941
5,49.9902
5,49.9853
5,49.9794
5,49.9725
5,49.9647
5,49.9559
5,49.946
5,49.9353
5,49.9235
5,49.9107
5,49.897
5,49.8823
5,49.8666
5,49.8499
5,49.8322
5,49.8136
5,49.794
5,49.7734
5,49.7518
5,49.7292
5,49.7057
5,49.6812
5,49.6557
5,49.6292
5,49.6017
5,49.5733
5,49.5438
5,49.5134
5,49.482
5,49.4497
5,49.4163
5,49.382
5,49.3467
5,49.3104
5,49.2731
5,49.2348
5,49.1956
5,49.1554
5,49.1142
5,49.072
5,49.0288
5,48.9847
5,48.9395
5,48.8934
5,48.8463
5,48.7983
5,48.7492
5,48.6992
5,48.6482
5,48.5962
5,48.5432
5,48.4893
5,48.4343
5,48.3784
5,48.3215
5,48.2636
5,48.2048
5,48.1449
5,48.0841
5,48.0223
5,47.9595
5,47.8958
5,47.831
5,47.7653
5,47.6986
5,47.6309
5,47.5622
5,47.4926
5,47.4219
5,47.3503
5,47.2777
5,47.2042
5,47.1296
5,47.0541
5,46.9775
5,46.9
5,46.8216
5,46.7421
5,46.6617
5,46.5802
5,46.4978
5,46.4144
5,46.3301
5,46.2447
5,46.1584
5,46.0711
5,45.9828
5,45.8935
5,45.8033
5,45.712
5,45.6198
5,45.5266
5,45.4325
5,45.3373
5,45.2412
5,45.1441
5,45.046
5,44.9469
5,44.8468
5,44.7458
5,44.6437
5,44.5407
5,44.4367
5,44.3318
5,44.2258
5,44.1189
5,44.011
5,43.9021
5,43.7922
5,43.6814
5,43.5695
5,43.4567
5,43.3429
5,43.2282
5,43.1124
5,42.9957
5,42.8779
5,42.7592
5,42.6396
5,42.5189
5,42.3973
5,42.2746
5,42.151
5,42.0264
5,41.9009
5,41.7743
5,41.6468
5,41.5183
5,41.3888
5,41.2583
5,41.1269
5,40.9944
5,40.861
5,40.7266
5,40.5912
5,40.4549
5,40.3175
5,40.1792
5,40.0399
5,39.8996
5,39.7584
5,39.6161
5,39.4729
5,39.3287
5,39.1835
5,39.0373
5,38.8902
5,38.742
5,38.5929
5,38.4428
5,38.2918
5,38.1397
5,37.9867
5,37.8327
5,37.6777
5,37.5217
5,37.3647
5,37.2068
5,37.0479
5,36.888
5,36.7271
5,36.5652
5,36.4024
5,36.2385
5,36.0737
5,35.9079
5,35.7412
5,35.5734
5,35.4047
5,35.235
5,35.0643
5,34.8926
5,34.7199
5,34.5463
5,34.3717
5,34.1961
5,34.0195
5,33.8419
5,33.6634
5,33.4839
5,33.3034
5,33.1219
5,32.9394
5,32.756
5,32.5716
5,32.3861
5,32.1998
5,32.0124
5,31.824
5,31.6347
5,31.4444
5,31.2531
5,31.0608
5,30.8676
5,30.6733
5,30.4781
5,30.2819
5,30.0847
5,29.8866
5,29.6874
5,29.4873
5,29.2862
5,29.0841
5,28.881
5,28.677
5,28.472
5,28.2659
5,28.059
5,27.851
5,27.642
5,27.4321
5,27.2212
5,27.0093
5,26.7964
5,26.5825
5,26.3677
5,26.1519
5,25.9351
5,25.7173
5,25.4985
5,25.2788
5,25.0581
5,24.8364
5,24.6137
5,24.39
5,24.1654
5,23.9397
5,23.7131
5,23.4855
5,23.257
5,23.0274
5,22.7969
5,22.5654
5,22.3329
5,22.0994
5,21.8649
5,21.6295
5,21.3931
5,21.1557
5,20.9173
5,20.6779
5,20.4376
5,20.1962
5,19.9539
5,19.7106
5,19.4664
5,19.2211
5,18.9749
5,18.7277
5,18.4795
5,18.2303
5,17.9802
5,17.729
5,17.4769
5,17.2238
5,16.9697
5,16.7147
5,16.4586
5,16.2016
5,15.9436
5,15.6846
5,15.4247
5,15.1637
5,14.9018
5,14.6389
5,14.375
5,14.1101
5,13.8443
5,13.5774
5,13.3096
5,13.0408
5,12.7711
5,12.5003
5,12.2286
5,11.9558
5,11.6821
5,11.4075
5,11.1318
5,10.8552
5,10.5775
5,10.2989
5,10.0193
5,9.73878
5,9.45723
5,9.1747
5,8.8912
5,8.60671
5,8.32123
5,8.03478
5,7.74735
5,7.45894
5,7.16954
5,6.87916
5,6.58781
5,6.29547
5,6.00215
5,5.70785
5,5.41257
5,5.11631
5,4.81906
5,4.52084
5,4.22164
5,3.92145
5,3.62028
5,3.31813
5,3.01501
5,2.7109
5,2.4058
5,2.09973
5,1.79268
5,1.48465
5,1.17563
5,0.865634
5,0.554657
5,0.242699
5,0
5,0.24937
5,0.497759
5,0.745168
5,0.991595
5,1.23704
5,1.48151
5,1.72499
5,1.96749
5,2.20902
5,2.44956
5,2.68912
5,2.9277
5,3.16529
5,3.40191
5,3.63755
5,3.8722
5,4.10588
5,4.33857
5,4.57028
5,4.80101
5,5.03076
5,5.25953
5,5.48732
5,5.71413
5,5.93995
5,6.1648
5,6.38866
5,6.61155
5,6.83345
5,7.05437
5,7.27431
5,7.49327
5,7.71125
5,7.92825
5,8.14426
5,8.3593
5,8.57335
5,8.78642
5,8.99852
5,9.20963
5,9.41976
5,9.62891
5,9.83708
5,10.0443
5,10.2505
5,10.4557
5,10.6599
5,10.8632
5,11.0655
5,11.2668
5,11.4671
5,11.6664
5,11.8648
5,12.0622
5,12.2586
5,12.454
5,12.6484
5,12.8419
5,13.0344
5,13.2258
5,13.4164
5,13.6059
5,13.7944
5,13.982
5,14.1686
5,14.3542
5,14.5388
5,14.7225
5,14.9051
5,15.0868
5,15.2675
5,15.4472
5,15.626
5,15.8037
5,15.9805
5,16.1563
5,16.3311
5,16.5049
5,16.6778
5,16.8497
5,17.0205
5,17.1905
5,17.3594
5,17.5273
5,17.6943
5,17.8603
5,18.0253
5,18.1893
5,18.3524
5,18.5144
5,18.6755
5,18.8356
5,18.9947
5,19.1528
5,19.31
5,19.4662
5,19.6214
5,19.7756
5,19.9288
5,20.0811
5,20.2323
5,20.3826
5,20.5319
5,20.6803
5,20.8276
5,20.974
5,21.1194
5,21.2638
5,21.4072
5,21.5496
5,21.6911
5,21.8316
5,21.9711
5,22.1096
5,22.2471
5,22.3837
5,22.5192
5,22.6538
5,22.7875
5,22.9201
5,23.0517
5,23.1824
5,23.3121
5,23.4408
5,23.5685
5,23.6953
5,23.821
5,23.9458
5,24.0696
5,24.1924
5,24.3143
5,24.4351
5,24.555
5,24.6739
5,24.7918
5,24.9088
5,25.0247
5,25.1397
5,25.2537
5,25.3667
5,25.4787
5,25.5898
5,25.6998
5,25.8089
5,25.917
5,26.0242
5,26.1303
5,26.2355
5,26.3397
5,26.4429
5,26.5451
5,26.6463
5,26.7466
5,26.8458
5,26.9441
5,27.0415
5,27.1378
5,27.2331
5,27.3275
5,27.4209
5,27.5133
5,27.6048
5,27.6952
5,27.7847
5,27.8732
5,27.9607
5,28.0472
5,28.1327
5,28.2173
5,28.3009
5,28.3835
5,28.4651
5,28.5457
5,28.6254
5,28.7041
5,28.7818
5,28.8585
5,28.9342
5,29.009
5,29.0827
5,29.1555
5,29.2273
5,29.2982
5,29.368
5,29.4369
5,29.5048
5,29.5717
5,29.6376
5,29.7025
5,29.7665
5,29.8295
5,29.8915
5,29.9525
5,30.0125
5,30.0716
5,30.1296
5,30.1867
5,30.2429
5,30.298
5,30.3521
5,30.4053
5,30.4575
5,30.5087
5,30.5589
5,30.6082
5,30.6564
5,30.7037
5,30.75
5,30.7954
5,30.8397
5,30.8831
5,30.9254
5,30.9668
5,31.0073
5,31.0467
5,31.0851
5,31.1226
5,31.1591
5,31.1946
5,31.2292
5,31.2627
5,31.2953
5,31.3269
5,31.3575
5,31.3871
5,31.4157
5,31.4434
5,31.4701
5,31.4958
5,31.5205
5,31.5443
5,31.567
5,31.5888
5,31.6096
5,31.6294
5,31.6482
5,31.6661
5,31.683
5,31.6989
5,31.7138
5,31.7277
5,31.7406
5,31.7526
5,31.7636
5,31.7736
5,31.7826
5,31.7907
5,31.7977
5,31.8038
5,31.8089
5,31.813
5,31.8162
5,31.8183
5,31.8195
5,31.8197
5,31.8189
5,31.8172
5,31.8144
5,31.8107
5,31.806
5,31.8003
5,31.7936
5,31.786
5,31.7773
5,31.7677
5,31.7571
5,31.7456
5,31.733
5,31.7195
5,31.7049
5,31.6894
5,31.673
5,31.6555
5,31.6371
5,31.6176
5,31.5972
5,31.5758
5,31.5535
5,31.5301
5,31.5058
5,31.4805
5,31.4542
5,31.4269
5,31.3987
5,31.3694
5,31.3392
5,31.308
5,31.2758
5,31.2427
5,31.2086
5,31.1734
5,31.1373
5,31.1003
5,31.0622
5,31.0231
5,30.9831
5,30.9421
5,30.9001
5,30.8572
5,30.8132
5,30.7683
5,30.7224
5,30.6755
5,30.6276
5,30.5788
5,30.5289
5,30.4781
5,30.4263
5,30.3735
5,30.3198
5,30.265
5,30.2093
5,30.1526
5,30.0949
5,30.0363
5,29.9766
5,29.916
5,29.8544
5,29.7918
5,29.7282
5,29.6637
5,29.5981
5,29.5316
5,29.4641
5,29.3957
5,29.3262
5,29.2558
5,29.1844
5,29.112
5,29.0386
5,28.9642
5,28.8889
5,28.8126
5,28.7353
5,28.657
5,28.5777
5,28.4975
5,28.4162
5,28.334
5,28.2508
5,28.1667
5,28.0815
5,27.9954
5,27.9083
5,27.8202
5,27.7311
5,27.641
5,27.55
5,27.458
5,27.365
5,27.271
5,27.1761
5,27.0801
5,26.9832
5,26.8853
5,26.7864
5,26.6865
5,26.5857
5,26.4839
5,26.3811
5,26.2773
5,26.1725
5,26.0667
5,25.96
5,25.8523
5,25.7436
5,25.6339
5,25.5233
5,25.4116
5,25.299
5,25.1854
5,25.0708
5,24.9553
5,24.8387
5,24.7212
5,24.6027
5,24.4832
5,24.3627
5,24.2413
5,24.1189
5,23.9955
5,23.8711
5,23.7457
5,23.6193
5,23.492
5,23.3637
5,23.2344
5,23.1041
5,22.9729
5,22.8406
5,22.7074
5,22.5732
5,22.438
5,22.3019
5,22.1647
5,22.0266
5,21.8875
5,21.7474
5,21.6063
5,21.4643
5,21.3213
5,21.1772
5,21.0322
5,20.8863
5,20.7393
5,20.5914
5,20.4425
5,20.2926
5,20.1417
5,19.9898
5,19.837
5,19.6832
5,19.5284
5,19.3726
5,19.2158
5,19.0581
5,18.8994
5,18.7397
5,18.579
5,18.4173
5,18.2546
5,18.091
5,17.9264
5,17.7608
5,17.5942
5,17.4267
5,17.2581
5,17.0886
5,16.9181
5,16.7467
5,16.5742
5,16.4008
5,16.2263
5,16.0509
5,15.8745
5,15.6972
5,15.5188
5,15.3395
5,15.1592
5,14.9779
5,14.7956
5,14.6124
5,14.4282
5,14.2429
5,14.0567
5,13.8696
5,13.6814
5,13.4923
5,13.3022
5,13.1111
5,12.919
5,12.7259
5,12.5319
5,12.3369
5,12.1409
5,11.9439
5,11.7459
5,11.547
5,11.347
5,11.1461
5,10.9442
5,10.7414
5,10.5375
5,10.3327
5,10.1269
5,9.92007
5,9.71229
5,9.50354
5,9.2938
5,9.08308
5,8.87138
5,8.6587
5,8.44504
5,8.23039
5,8.01477
5,7.79817
5,7.58058
5,7.36201
5,7.14246
5,6.92194
5,6.70043
5,6.47794
5,6.25446
5,6.03001
5,5.80458
5,5.57816
5,5.35077
5,5.12239
5,4.89303
5,4.66269
5,4.43137
5,4.19907
5,3.96579
5,3.73153
5,3.49628
5,3.26006
5,3.02285
5,2.78467
5,2.5455
5,2.30535
5,2.06422
5,1.82211
5,1.57902
5,1.33494
5,1.08989
5,0.843856
5,0.59684
5,0.348844
5,0.0998658
5,0
5,0.198986
5,0.396991
5,0.594015
5,0.790058
5,0.98512
5,1.1792
5,1.3723
5,1.56442
5,1.75556
5,1.94572
5,2.13489
5,2.32309
5,2.5103
5,2.69653
5,2.88179
5,3.06606
5,3.24935
5,3.43166
5,3.61298
5,3.79333
5,3.9727
5,4.15108
5,4.32849
5,4.50491
5,4.68035
5,4.85481
5,5.02829
5,5.20079
5,5.37231
5,5.54285
5,5.7124
5,5.88098
5,6.04857
